text,sentence_idx,abstract_idx,label
variou,742,124,O
type,742,124,O
of,742,124,O
dopant,742,124,O
have,742,124,O
been,742,124,O
develop,742,124,O
for,742,124,O
organ,742,124,O
hole,742,124,O
transport,742,124,O
materi,742,124,O
(,742,124,O
htm,742,124,O
),742,124,O
;,742,124,O
howev,742,124,O
",",742,124,O
the,742,124,O
knowledg,742,124,O
of,742,124,O
the,742,124,O
basic,742,124,O
requir,742,124,O
for,742,124,O
be,742,124,O
effici,742,124,O
dopant,742,124,O
as,742,124,O
well,742,124,O
as,742,124,O
the,742,124,O
comprehens,742,124,O
role,742,124,O
of,742,124,O
the,742,124,O
dopant,742,124,O
in,742,124,O
psc,742,124,O
ha,742,124,O
not,742,124,O
been,742,124,O
clearli,742,124,O
reveal,742,124,O
.,742,124,O
here,743,124,O
",",743,124,O
three,743,124,O
copper-bas,743,124,O
complex,743,124,O
with,743,124,O
control,743,124,O
redox,743,124,O
activ,743,124,O
are,743,124,O
appli,743,124,O
as,743,124,O
dopant,743,124,O
in,743,124,O
psc,743,124,O
",",743,124,O
and,743,124,O
it,743,124,O
is,743,124,O
found,743,124,O
that,743,124,O
the,743,124,O
oxid,743,124,O
reactiv,743,124,O
of,743,124,O
dopant,743,124,O
present,743,124,O
substanti,743,124,O
impact,743,124,O
on,743,124,O
conduct,743,124,O
",",743,124,O
charg,743,124,O
dynam,743,124,O
",",743,124,O
and,743,124,O
solar,743,124,O
cell,743,124,O
perform,743,124,O
.,743,124,O
a,744,124,O
signific,744,124,O
improv,744,124,I
of,744,124,O
open-circuit,744,124,O
voltag,744,124,O
(,744,124,O
voc,744,124,O
),744,124,O
by,744,124,O
more,744,124,O
than,744,124,O
100,744,124,O
mv,744,124,O
and,744,124,O
an,744,124,O
increas,744,124,O
of,744,124,O
power,744,124,O
convers,744,124,O
effici,744,124,O
from,744,124,O
13.2,744,124,B
to,744,124,O
19.3,744,124,B
%,744,124,O
have,744,124,O
been,744,124,O
achiev,744,124,O
by,744,124,O
tune,744,124,O
the,744,124,O
dope,744,124,O
level,744,124,O
of,744,124,O
the,744,124,O
htm,744,124,O
.,744,124,O
the,745,124,O
observ,745,124,O
larg,745,124,O
variat,745,124,O
of,745,124,O
voc,745,124,O
for,745,124,O
three,745,124,O
dopant,745,124,O
reveal,745,124,O
their,745,124,O
differ,745,124,O
recombin,745,124,O
kinet,745,124,O
at,745,124,O
the,745,124,O
perovskite/htm,745,124,B
interfac,745,124,O
and,745,124,O
suggest,745,124,O
a,745,124,O
model,745,124,O
of,745,124,O
an,745,124,O
interfaci,745,124,O
recombin,745,124,O
mechan,745,124,O
.,745,124,O
we,746,124,O
also,746,124,O
suggest,746,124,O
that,746,124,O
the,746,124,O
dopant,746,124,O
in,746,124,O
htm,746,124,O
can,746,124,O
also,746,124,O
affect,746,124,O
the,746,124,O
charg,746,124,O
recombin,746,124,O
kinet,746,124,O
as,746,124,O
well,746,124,O
as,746,124,O
the,746,124,O
solar,746,124,O
cell,746,124,O
perform,746,124,O
.,746,124,O
base,747,124,O
on,747,124,O
these,747,124,O
find,747,124,O
",",747,124,O
a,747,124,O
strategi,747,124,O
is,747,124,O
propos,747,124,O
to,747,124,O
physic,747,124,O
passiv,747,124,O
the,747,124,O
electron–hol,747,124,O
recombin,747,124,O
by,747,124,O
insert,747,124,O
an,747,124,O
ultrathin,747,124,O
al2o3,747,124,B
insul,747,124,O
layer,747,124,O
between,747,124,O
the,747,124,O
perovskit,747,124,B
and,747,124,O
the,747,124,O
htm,747,124,O
.,747,124,O
thi,748,124,O
strategi,748,124,O
contribut,748,124,O
a,748,124,O
signific,748,124,O
enhanc,748,124,O
of,748,124,O
the,748,124,O
power,748,124,O
convers,748,124,O
effici,748,124,O
and,748,124,O
environment,748,124,O
stabil,748,124,O
",",748,124,O
indic,748,124,O
that,748,124,O
dopant,748,124,O
engin,748,124,O
is,748,124,O
one,748,124,O
crucial,748,124,O
way,748,124,O
to,748,124,O
further,748,124,O
improv,748,124,I
the,748,124,O
perform,748,124,O
of,748,124,O
psc,748,124,O
.,748,124,O
the,749,125,O
hc,749,125,O
(,749,125,O
nh2,749,125,O
),749,125,O
2+,749,125,O
(,749,125,O
fa+,749,125,O
),749,125,O
is,749,125,O
a,749,125,O
well-known,749,125,O
substitut,749,125,O
to,749,125,O
ch3nh3+,749,125,B
(,749,125,O
ma+,749,125,O
),749,125,O
for,749,125,O
it,749,125,O
capabl,749,125,O
to,749,125,O
extend,749,125,O
light,749,125,O
util,749,125,O
for,749,125,O
improv,749,125,I
power,749,125,O
convers,749,125,O
effici,749,125,O
for,749,125,O
perovskit,749,125,B
solar,749,125,O
cell,749,125,O
;,749,125,O
unfortun,749,125,O
",",749,125,O
the,749,125,O
dark,749,125,O
cubic,749,125,O
phase,749,125,O
(,749,125,O
α-phase,749,125,O
),749,125,O
can,749,125,O
easili,749,125,O
transit,749,125,O
to,749,125,O
the,749,125,O
yellow,749,125,O
orthorhomb,749,125,O
phase,749,125,O
(,749,125,O
δ-phase,749,125,O
),749,125,O
at,749,125,O
room,749,125,O
temperatur,749,125,O
",",749,125,O
an,749,125,O
issu,749,125,O
that,749,125,O
prevent,749,125,O
it,749,125,O
commerci,749,125,O
applic,749,125,O
.,749,125,O
in,750,125,O
thi,750,125,O
report,750,125,O
",",750,125,O
an,750,125,O
inorgan,750,125,O
materi,750,125,O
(,750,125,O
nbf5,750,125,O
),750,125,O
is,750,125,O
develop,750,125,O
to,750,125,O
stabil,750,125,O
the,750,125,O
desir,750,125,O
α-phase,750,125,O
perovskit,750,125,B
materi,750,125,O
by,750,125,O
incorpor,750,125,O
nbf5,750,125,O
addit,750,125,O
into,750,125,O
the,750,125,O
perovskit,750,125,B
film,750,125,O
.,750,125,O
it,751,125,O
is,751,125,O
found,751,125,O
that,751,125,O
the,751,125,O
nbf5,751,125,O
addit,751,125,O
effect,751,125,O
suppress,751,125,O
the,751,125,O
format,751,125,O
of,751,125,O
the,751,125,O
yellow,751,125,O
δ-phase,751,125,O
in,751,125,O
the,751,125,O
perovskit,751,125,B
synthesi,751,125,O
and,751,125,O
age,751,125,O
process,751,125,I
",",751,125,O
thu,751,125,O
enhanc,751,125,O
the,751,125,O
humid,751,125,O
and,751,125,O
light-soak,751,125,O
stabil,751,125,O
of,751,125,O
the,751,125,O
perovskit,751,125,B
film,751,125,O
.,751,125,O
as,752,125,O
a,752,125,O
result,752,125,O
",",752,125,O
the,752,125,O
perovskit,752,125,B
solar,752,125,O
cell,752,125,O
with,752,125,O
the,752,125,O
nbf5,752,125,O
addit,752,125,O
exhibit,752,125,O
improv,752,125,I
air,752,125,O
stabil,752,125,O
by,752,125,O
tenfold,752,125,O
",",752,125,O
retain,752,125,O
nearli,752,125,O
80,752,125,O
%,752,125,O
of,752,125,O
their,752,125,O
initi,752,125,O
effici,752,125,O
after,752,125,O
age,752,125,O
in,752,125,O
air,752,125,O
for,752,125,O
50,752,125,O
d.,752,125,O
in,752,125,O
addit,752,125,O
",",752,125,O
under,752,125,O
full-sun,752,125,O
am,752,125,O
1.5,752,125,O
g,752,125,O
illumin,752,125,O
of,752,125,O
a,752,125,O
xenon,752,125,O
lamp,752,125,O
without,752,125,O
ani,752,125,O
uv-reduct,752,125,O
",",752,125,O
the,752,125,O
perovskit,752,125,B
solar,752,125,O
cell,752,125,O
with,752,125,O
the,752,125,O
nbf5,752,125,O
addit,752,125,O
also,752,125,O
show,752,125,O
fivefold,752,125,O
improv,752,125,I
illumin,752,125,O
stabil,752,125,O
than,752,125,O
the,752,125,O
control,752,125,O
devic,752,125,O
without,752,125,O
nbf5,752,125,O
solution-process,753,126,O
organic-inorgan,753,126,O
hybrid,753,126,O
perovskit,753,126,B
materi,753,126,O
have,753,126,O
emerg,753,126,O
as,753,126,O
a,753,126,O
veri,753,126,O
promis,753,126,O
candid,753,126,O
for,753,126,O
next-gener,753,126,O
photovolta,753,126,O
technolog,753,126,O
due,753,126,O
to,753,126,O
their,753,126,O
superior,753,126,O
semiconduct,753,126,O
properti,753,126,O
.,753,126,O
although,754,126,O
the,754,126,O
perform,754,126,O
of,754,126,O
perovskit,754,126,B
solar,754,126,O
cell,754,126,O
(,754,126,O
pvsc,754,126,O
),754,126,O
ha,754,126,O
alreadi,754,126,O
been,754,126,O
demonstr,754,126,O
to,754,126,O
rival,754,126,O
those,754,126,O
of,754,126,O
the,754,126,O
prevail,754,126,O
inorgan,754,126,O
counterpart,754,126,O
",",754,126,O
the,754,126,O
devic,754,126,O
's,754,126,O
long-term,754,126,O
stabil,754,126,O
under,754,126,O
thermal,754,126,O
",",754,126,O
photo-,754,126,O
",",754,126,O
and,754,126,O
moistur,754,126,O
stress,754,126,O
ha,754,126,O
been,754,126,O
rais,754,126,O
as,754,126,O
one,754,126,O
major,754,126,O
challeng,754,126,O
befor,754,126,O
the,754,126,O
commerci,754,126,O
of,754,126,O
thi,754,126,O
technolog,754,126,O
.,754,126,O
here,755,126,O
",",755,126,O
we,755,126,O
have,755,126,O
design,755,126,O
and,755,126,O
synthes,755,126,O
a,755,126,O
crosslink,755,126,O
n-type,755,126,O
conjug,755,126,O
molecul,755,126,O
",",755,126,O
c-hatna,755,126,O
",",755,126,O
to,755,126,O
serv,755,126,O
as,755,126,O
the,755,126,O
electron-transport,755,126,O
layer,755,126,O
on,755,126,O
top,755,126,O
of,755,126,O
the,755,126,O
perovskit,755,126,B
to,755,126,O
improv,755,126,I
photo-,755,126,O
",",755,126,O
moistur,755,126,O
",",755,126,O
and,755,126,O
thermal,755,126,O
stabil,755,126,O
of,755,126,O
the,755,126,O
fabric,755,126,I
pvsc,755,126,O
.,755,126,O
thi,756,126,O
work,756,126,O
ha,756,126,O
valid,756,126,O
the,756,126,O
method,756,126,O
of,756,126,O
incorpor,756,126,O
facil,756,126,O
crosslink,756,126,O
charg,756,126,O
transport,756,126,O
layer,756,126,O
to,756,126,O
improv,756,126,I
effici,756,126,O
and,756,126,O
ambient,756,126,O
and,756,126,O
thermal,756,126,O
stabil,756,126,O
of,756,126,O
result,756,126,O
solar,756,126,O
cell,756,126,O
to,756,126,O
benefit,756,126,O
large-scal,756,126,O
devic,756,126,O
fabric,756,126,I
.,756,126,O
electron-transport,757,127,O
layer,757,127,O
(,757,127,O
etl,757,127,O
),757,127,O
/perovskit,757,127,B
interfac,757,127,O
modif,757,127,O
play,757,127,O
a,757,127,O
key,757,127,O
task,757,127,O
for,757,127,O
produc,757,127,I
effici,757,127,O
planar,757,127,O
perovskit,757,127,B
solar,757,127,O
cell,757,127,O
(,757,127,O
psc,757,127,O
),757,127,O
.,757,127,O
in,758,127,O
thi,758,127,O
studi,758,127,O
",",758,127,O
interfaci,758,127,O
modif,758,127,O
of,758,127,O
compact,758,127,O
tio2,758,127,O
use,758,127,O
novel,758,127,O
",",758,127,O
one-step,758,127,O
hydrotherm,758,127,O
synthes,758,127,O
single-crystallin,758,127,O
anatas,758,127,O
(,758,127,O
at,758,127,O
),758,127,O
titania,758,127,O
nanoparticl,758,127,O
(,758,127,O
tio2,758,127,O
np,758,127,O
),758,127,O
(,758,127,O
averag,758,127,O
diamet,758,127,O
=,758,127,O
6–10,758,127,O
nm,758,127,O
),758,127,O
wa,758,127,O
appli,758,127,O
as,758,127,O
an,758,127,O
etl,758,127,O
bilay,758,127,O
to,758,127,O
enhanc,758,127,O
the,758,127,O
effici,758,127,O
charg,758,127,O
gener,758,127,O
and,758,127,O
extract,758,127,O
and,758,127,O
elimin,758,127,O
the,758,127,O
electron–hol,758,127,O
recombin,758,127,O
ratio,758,127,O
.,758,127,O
we,759,127,O
report,759,127,O
here,759,127,O
an,759,127,O
easi,759,127,O
approach,759,127,O
for,759,127,O
enhanc,759,127,O
the,759,127,O
perform,759,127,O
of,759,127,O
planar,759,127,O
psc,759,127,O
by,759,127,O
introduc,759,127,O
a,759,127,O
compact,759,127,O
tio2/at,759,127,O
tio2,759,127,O
np,759,127,O
bilay,759,127,O
through,759,127,O
spray,759,127,O
pyrolysi,759,127,O
(,759,127,O
sp,759,127,O
),759,127,O
deposit,759,127,O
and,759,127,O
spin-coat,759,127,O
(,759,127,O
sc,759,127,O
),759,127,O
techniqu,759,127,O
",",759,127,O
respect,759,127,O
.,759,127,O
the,760,127,O
enhanc,760,127,O
perform,760,127,O
of,760,127,O
the,760,127,O
devic,760,127,O
with,760,127,O
an,760,127,O
sp-tio2/sc-at,760,127,O
tio2,760,127,O
np,760,127,O
bilay,760,127,O
facilit,760,127,O
more,760,127,O
effici,760,127,O
electron,760,127,O
transport,760,127,O
",",760,127,O
charg,760,127,O
extract,760,127,O
",",760,127,O
and,760,127,O
low,760,127,O
interfaci,760,127,O
recombin,760,127,O
.,760,127,O
ultim,761,127,O
",",761,127,O
the,761,127,O
best,761,127,O
devic,761,127,O
had,761,127,O
a,761,127,O
17.05,761,127,O
%,761,127,O
power,761,127,O
convers,761,127,O
effici,761,127,O
result,761,127,O
from,761,127,O
the,761,127,O
signific,761,127,O
decreas,761,127,O
in,761,127,O
j–v,761,127,O
hysteresi,761,127,O
",",761,127,O
present,761,127,O
almost,761,127,O
a,761,127,O
12,761,127,O
%,761,127,O
perform,761,127,O
improv,761,127,I
compar,761,127,O
to,761,127,O
the,761,127,O
tio2,761,127,O
onli,761,127,O
layer-bas,761,127,O
counterpart,761,127,O
.,761,127,O
thu,762,127,O
",",762,127,O
the,762,127,O
present,762,127,O
studi,762,127,O
provid,762,127,O
an,762,127,O
import,762,127,O
advanc,762,127,O
to,762,127,O
the,762,127,O
design,762,127,O
of,762,127,O
photovolta,762,127,O
devic,762,127,O
with,762,127,O
respect,762,127,O
to,762,127,O
charg,762,127,O
transport,762,127,O
and,762,127,O
electron–hol,762,127,O
recombin,762,127,O
.,762,127,O
the,763,128,O
abil,763,128,O
to,763,128,O
effect,763,128,O
transfer,763,128,O
photoexcit,763,128,O
electron,763,128,O
and,763,128,O
hole,763,128,O
is,763,128,O
an,763,128,O
import,763,128,O
endeavor,763,128,O
toward,763,128,O
achiev,763,128,O
high-effici,763,128,O
solar,763,128,O
energi,763,128,O
convers,763,128,O
.,763,128,O
now,764,128,O
",",764,128,O
a,764,128,O
simpl,764,128,O
yet,764,128,O
robust,764,128,O
acid-treat,764,128,O
strategi,764,128,O
is,764,128,O
use,764,128,O
to,764,128,O
judici,764,128,O
creat,764,128,O
an,764,128,O
amorph,764,128,O
tio2,764,128,O
buffer,764,128,O
layer,764,128,O
intim,764,128,O
situat,764,128,O
on,764,128,O
the,764,128,O
anatas,764,128,O
tio2,764,128,O
surfac,764,128,O
as,764,128,O
an,764,128,O
electron-transport,764,128,O
layer,764,128,O
(,764,128,O
etl,764,128,O
),764,128,O
for,764,128,O
effici,764,128,O
electron,764,128,O
transport,764,128,O
.,764,128,O
the,765,128,O
facil,765,128,O
acid,765,128,O
treatment,765,128,O
is,765,128,O
capabl,765,128,O
of,765,128,O
weaken,765,128,O
the,765,128,O
bond,765,128,O
of,765,128,O
zigzag,765,128,O
octahedr,765,128,O
chain,765,128,O
in,765,128,O
anatas,765,128,O
tio2,765,128,O
",",765,128,O
therebi,765,128,O
shorten,765,128,O
stagger,765,128,O
octahedron,765,128,O
chain,765,128,O
to,765,128,O
form,765,128,O
an,765,128,O
amorph,765,128,O
buffer,765,128,O
layer,765,128,O
on,765,128,O
the,765,128,O
anatas,765,128,O
tio2,765,128,O
surfac,765,128,O
.,765,128,O
such,766,128,O
amorph,766,128,O
tio2-coat,766,128,O
etl,766,128,O
possess,766,128,O
an,766,128,O
increas,766,128,O
electron,766,128,O
densiti,766,128,O
owe,766,128,O
to,766,128,O
the,766,128,O
presenc,766,128,O
of,766,128,O
oxygen,766,128,O
vacanc,766,128,O
",",766,128,O
lead,766,128,O
to,766,128,O
effici,766,128,O
electron,766,128,O
transfer,766,128,O
from,766,128,O
perovskit,766,128,B
to,766,128,O
tio2,766,128,O
.,766,128,O
compar,767,128,O
to,767,128,O
pristin,767,128,O
tio2-bas,767,128,O
devic,767,128,O
",",767,128,O
the,767,128,O
perovskit,767,128,B
solar,767,128,O
cell,767,128,O
(,767,128,O
psc,767,128,O
),767,128,O
with,767,128,O
acid-tr,767,128,O
tio2,767,128,O
etl,767,128,O
exhibit,767,128,O
an,767,128,O
enhanc,767,128,O
short-circuit,767,128,O
current,767,128,O
and,767,128,O
power,767,128,O
convers,767,128,O
effici,767,128,O
in,768,129,O
thi,768,129,O
work,768,129,O
",",768,129,O
four,768,129,O
tetraphenylethylen,768,129,O
(,768,129,O
tpe,768,129,O
),768,129,O
-center,768,129,O
hole,768,129,O
transport,768,129,O
materi,768,129,O
(,768,129,O
htm,768,129,O
),768,129,O
",",768,129,O
with,768,129,O
"2,7-",768,129,O
or,768,129,O
"3,6-substitut",768,129,B
carbazol,768,129,O
deriv,768,129,O
as,768,129,O
peripheri,768,129,O
group,768,129,O
are,768,129,O
deliber,768,129,O
synthes,768,129,O
and,768,129,O
character,768,129,O
.,768,129,O
their,769,129,O
photophys,769,129,O
properti,769,129,O
",",769,129,O
energi,769,129,O
level,769,129,O
",",769,129,O
and,769,129,O
photovolta,769,129,O
perform,769,129,O
are,769,129,O
systemat,769,129,O
investig,769,129,O
",",769,129,O
and,769,129,O
their,769,129,O
perform,769,129,O
as,769,129,O
htm,769,129,O
are,769,129,O
discuss,769,129,O
with,769,129,O
respect,769,129,O
to,769,129,O
the,769,129,O
differ,769,129,O
substitu,769,129,O
posit,769,129,O
on,769,129,O
the,769,129,O
carbazol,769,129,O
moieti,769,129,O
.,769,129,O
it,770,129,O
is,770,129,O
interest,770,129,O
to,770,129,O
find,770,129,O
that,770,129,O
the,770,129,O
tpe-bas,770,129,O
htm,770,129,O
with,770,129,O
"2,7-carbazol",770,129,O
substitu,770,129,O
rival,770,129,O
the,770,129,O
"3,6-carbazol",770,129,B
substitu,770,129,O
in,770,129,O
hole,770,129,O
mobil,770,129,O
and,770,129,O
hole,770,129,O
extract,770,129,O
abil,770,129,O
.,770,129,O
a,771,129,O
high,771,129,O
power,771,129,O
convers,771,129,O
effici,771,129,O
of,771,129,O
up,771,129,O
to,771,129,O
16.74,771,129,O
%,771,129,O
is,771,129,O
achiev,771,129,O
for,771,129,O
the,771,129,O
devic,771,129,O
base,771,129,O
on,771,129,O
the,771,129,O
"2,7-carbazol",771,129,O
peripheri,771,129,O
arm,771,129,O
",",771,129,O
which,771,129,O
is,771,129,O
even,771,129,O
higher,771,129,O
than,771,129,O
the,771,129,O
one,771,129,O
of,771,129,O
the,771,129,O
“,771,129,O
star,771,129,O
”,771,129,O
htm,771,129,O
spiro-ometad,771,129,O
(,771,129,O
"2,2-7,7-tetraki",771,129,O
(,771,129,O
n,771,129,O
",",771,129,O
n′-diparamethoxy-phenylamin,771,129,O
"9,9′-spirobifluoren",771,129,O
),771,129,O
under,771,129,O
the,771,129,O
same,771,129,O
condit,771,129,O
.,771,129,O
as,772,129,O
far,772,129,O
as,772,129,O
we,772,129,O
know,772,129,O
",",772,129,O
thi,772,129,O
is,772,129,O
the,772,129,O
highest,772,129,O
effici,772,129,O
achiev,772,129,O
in,772,129,O
tetraphenylethylen,772,129,O
deriv,772,129,O
.,772,129,O
cuo,773,130,O
nanowir,773,130,O
(,773,130,O
nw,773,130,O
),773,130,O
with,773,130,O
the,773,130,O
diamet,773,130,O
rang,773,130,O
from,773,130,O
130,773,130,O
to,773,130,O
275,773,130,O
nm,773,130,O
have,773,130,O
been,773,130,O
success,773,130,O
prepar,773,130,I
by,773,130,O
electrospin,773,130,O
techniqu,773,130,O
",",773,130,O
follow,773,130,O
by,773,130,O
a,773,130,O
calcin,773,130,O
process,773,130,I
.,773,130,O
invert,774,130,O
planar,774,130,O
heterojunct,774,130,O
perovskit,774,130,B
solar,774,130,O
cell,774,130,O
(,774,130,O
psc,774,130,O
),774,130,O
with,774,130,O
the,774,130,O
structur,774,130,O
of,774,130,O
indium,774,130,O
tin,774,130,O
oxide/cuo,774,130,O
nws/poli,774,130,O
(,774,130,O
"3,4-ethylenedioxythiophen",774,130,B
),774,130,O
(,774,130,O
pedot,774,130,O
),774,130,O
:,774,130,O
poli,774,130,O
(,774,130,O
styrenesulphon,774,130,O
),774,130,O
(,774,130,O
pss,774,130,O
),774,130,O
/ch3nh3pbi3/phenyl,774,130,B
c61-butyr,774,130,O
acid,774,130,O
methyl,774,130,O
ester/bphen/ag,774,130,O
were,774,130,O
design,774,130,O
",",774,130,O
achiev,774,130,O
a,774,130,O
best,774,130,O
power,774,130,O
convers,774,130,O
effici,774,130,O
(,774,130,O
pce,774,130,O
),774,130,O
of,774,130,O
16.87,774,130,O
%,774,130,O
",",774,130,O
which,774,130,O
is,774,130,O
21,774,130,O
%,774,130,O
improv,774,130,I
compar,774,130,O
to,774,130,O
that,774,130,O
of,774,130,O
the,774,130,O
control,774,130,O
psc,774,130,O
without,774,130,O
cuo,774,130,O
nw,774,130,O
.,774,130,O
by,775,130,O
the,775,130,O
character,775,130,O
of,775,130,O
an,775,130,O
optic,775,130,O
microscop,775,130,O
",",775,130,O
x-ray,775,130,O
diffract,775,130,O
",",775,130,O
and,775,130,O
scan,775,130,O
electron,775,130,O
microscopi,775,130,O
",",775,130,O
it,775,130,O
wa,775,130,O
found,775,130,O
that,775,130,O
cuo,775,130,O
nw,775,130,O
have,775,130,O
uniform,775,130,O
morpholog,775,130,O
and,775,130,O
orderli,775,130,O
arrang,775,130,O
.,775,130,O
electrochem,776,130,O
imped,776,130,O
spectrometri,776,130,O
and,776,130,O
extern,776,130,O
quantum,776,130,O
effici,776,130,O
were,776,130,O
use,776,130,O
to,776,130,O
reveal,776,130,O
the,776,130,O
effect,776,130,O
of,776,130,O
cuo,776,130,O
nw,776,130,O
on,776,130,O
the,776,130,O
perform,776,130,O
of,776,130,O
psc,776,130,O
.,776,130,O
compar,777,130,O
to,777,130,O
zno,777,130,O
nw,777,130,O
with,777,130,O
the,777,130,O
same,777,130,O
diamet,777,130,O
and,777,130,O
quantit,777,130,O
analysi,777,130,O
base,777,130,O
on,777,130,O
a,777,130,O
simpl,777,130,O
model,777,130,O
",",777,130,O
we,777,130,O
conclud,777,130,O
that,777,130,O
the,777,130,O
improv,777,130,I
of,777,130,O
pce,777,130,O
by,777,130,O
about,777,130,O
13,777,130,O
%,777,130,O
can,777,130,O
be,777,130,O
ascrib,777,130,O
to,777,130,O
the,777,130,O
increas,777,130,O
of,777,130,O
the,777,130,O
pedot,777,130,O
:,777,130,O
pss/ch3nh3pbi3,777,130,B
interfac,777,130,O
area,777,130,O
and,777,130,O
the,777,130,O
remain,777,130,O
increas,777,130,O
of,777,130,O
8,777,130,O
%,777,130,O
can,777,130,O
be,777,130,O
attribut,777,130,O
to,777,130,O
the,777,130,O
higher,777,130,O
hole,777,130,O
mobil,777,130,O
of,777,130,O
the,777,130,O
cuo,777,130,O
nws/pedot,777,130,O
:,777,130,O
pss,777,130,O
composit,777,130,O
film,777,130,O
.,777,130,O
the,778,130,O
result,778,130,O
indic,778,130,O
that,778,130,O
the,778,130,O
effici,778,130,O
of,778,130,O
psc,778,130,O
will,778,130,O
have,778,130,O
a,778,130,O
signific,778,130,O
enhanc,778,130,O
when,778,130,O
the,778,130,O
optim,778,130,O
cuo,778,130,O
nw,778,130,O
are,778,130,O
introduc,778,130,O
into,778,130,O
the,778,130,O
charg,778,130,O
transport,778,130,O
layer,778,130,O
.,778,130,O
a,779,131,O
new,779,131,O
small,779,131,O
molecular,779,131,O
hole-transport,779,131,O
materi,779,131,O
",",779,131,O
"1,3,6,8-tetraki",779,131,B
[,779,131,O
n-,779,131,O
(,779,131,O
p-methoxyphenyl,779,131,O
),779,131,O
-n′-,779,131,O
(,779,131,O
"9,9′-dimethyl-9h-fluoren-2-yl",779,131,O
),779,131,O
-amino,779,131,O
],779,131,O
pyren,779,131,O
(,779,131,O
tfap,779,131,O
),779,131,O
wa,779,131,O
synthes,779,131,O
and,779,131,O
appli,779,131,O
in,779,131,O
ch3nh3pbi3-perovskit,779,131,B
solar,779,131,O
cell,779,131,O
.,779,131,O
a,780,131,O
best,780,131,O
power,780,131,O
convers,780,131,O
effici,780,131,O
of,780,131,O
19.7,780,131,O
%,780,131,O
with,780,131,O
a,780,131,O
photovoltag,780,131,O
of,780,131,O
1.11,780,131,O
v,780,131,O
ha,780,131,O
been,780,131,O
achiev,780,131,O
.,780,131,O
it,781,132,O
is,781,132,O
well,781,132,O
known,781,132,O
that,781,132,O
the,781,132,O
differ,781,132,O
proport,781,132,O
of,781,132,O
cuo,781,132,O
and,781,132,O
cu2o,781,132,O
in,781,132,O
cuox,781,132,O
hole,781,132,O
transfer,781,132,O
materi,781,132,O
have,781,132,O
a,781,132,O
great,781,132,O
influenc,781,132,O
on,781,132,O
the,781,132,O
hole,781,132,O
transport,781,132,O
properti,781,132,O
as,781,132,O
well,781,132,O
as,781,132,O
the,781,132,O
devic,781,132,O
perform,781,132,O
of,781,132,O
perovskit,781,132,B
solar,781,132,O
cell,781,132,O
(,781,132,O
psc,781,132,O
),781,132,O
.,781,132,O
in,782,132,O
thi,782,132,O
paper,782,132,O
",",782,132,O
we,782,132,O
chang,782,132,O
the,782,132,O
content,782,132,O
of,782,132,O
cu2o,782,132,O
in,782,132,O
the,782,132,O
film,782,132,O
by,782,132,O
control,782,132,O
the,782,132,O
deposit,782,132,O
voltag,782,132,O
dure,782,132,O
electrodeposit,782,132,O
",",782,132,O
and,782,132,O
the,782,132,O
effect,782,132,O
of,782,132,O
differ,782,132,O
content,782,132,O
of,782,132,O
cu2o,782,132,O
in,782,132,O
the,782,132,O
film,782,132,O
on,782,132,O
the,782,132,O
devic,782,132,O
were,782,132,O
investig,782,132,O
for,782,132,O
the,782,132,O
first,782,132,O
time,782,132,O
.,782,132,O
it,783,132,O
wa,783,132,O
found,783,132,O
that,783,132,O
the,783,132,O
content,783,132,O
of,783,132,O
cu2o,783,132,O
in,783,132,O
the,783,132,O
film,783,132,O
reach,783,132,O
the,783,132,O
highest,783,132,O
point,783,132,O
with,783,132,O
the,783,132,O
deposit,783,132,O
voltag,783,132,O
0.5v,783,132,O
",",783,132,O
such,783,132,O
film,783,132,O
have,783,132,O
the,783,132,O
highest,783,132,O
transmitt,783,132,O
and,783,132,O
carrier,783,132,O
mobil,783,132,O
.,783,132,O
after,784,132,O
assembl,784,132,O
the,784,132,O
devic,784,132,O
",",784,132,O
the,784,132,O
power,784,132,O
convers,784,132,O
effici,784,132,O
(,784,132,O
pce,784,132,O
),784,132,O
of,784,132,O
the,784,132,O
champion,784,132,O
devic,784,132,O
reach,784,132,O
13.48,784,132,B
%,784,132,O
under,784,132,O
a,784,132,O
one-sun,784,132,O
am,784,132,O
1.5g,784,132,O
(,784,132,O
100mw/cm2,784,132,O
),784,132,O
illumin,784,132,O
.,784,132,O
furthermor,785,132,O
",",785,132,O
the,785,132,O
unpackag,785,132,O
devic,785,132,O
base,785,132,O
on,785,132,O
cuox,785,132,O
still,785,132,O
retain,785,132,O
over,785,132,O
75,785,132,O
%,785,132,O
pce,785,132,O
after,785,132,O
be,785,132,O
place,785,132,O
in,785,132,O
the,785,132,O
ambient,785,132,O
condit,785,132,O
(,785,132,O
30–40,785,132,B
%,785,132,O
humid,785,132,O
",",785,132,O
20–30∘c,785,132,B
),785,132,O
for,785,132,O
500h,785,132,O
we,786,133,O
report,786,133,O
a,786,133,O
clear,786,133,O
correl,786,133,O
of,786,133,O
the,786,133,O
featur,786,133,O
observ,786,133,O
in,786,133,O
photocurr,786,133,O
noise-fluctu,786,133,O
to,786,133,O
the,786,133,O
perform,786,133,O
paramet,786,133,O
of,786,133,O
hybrid,786,133,O
perovskit,786,133,B
solar,786,133,O
cell,786,133,O
.,786,133,O
the,787,133,O
gener,787,133,O
